"Date","Site","City/Town","Expected Substance","Fentanyl Test Strip","Benzo Test Strip","FTIR Spectrometer"
"2018-10-23","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Mannitol']"
"2018-10-23","Molson OPS","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-23","Molson OPS","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-23","Molson OPS","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-23","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-23","Molson OPS","Vancouver","Fentanyl","False","N/A","['Caffeine', 'Mannitol']"
"2018-10-23","Molson OPS","Vancouver","Methamphetamine","False","N/A","['Caffeine', 'Methamphetamine HCl']"
"2018-10-23","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-23","Molson OPS","Vancouver","Crack Cocaine","False","N/A","['Sodium Bicarbonate', 'Uncertain Match']"
"2018-10-23","Molson OPS","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-23","SafePoint","Surrey","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-23","SafePoint","Surrey","Fentanyl and Methamphetamine","True","N/A","['Caffeine', 'Fentanyl or Analog']"
"2018-10-23","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-23","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-22","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-22","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Mannitol']"
"2018-10-22","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Mannitol']"
"2018-10-22","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2018-10-22","Insite","Vancouver","Unknown","False","N/A","['No Library Match']"
"2018-10-22","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine']"
"2018-10-22","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-22","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-22","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-22","Insite","Vancouver","Fentanyl","N/A","N/A","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2018-10-22","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-22","Insite","Vancouver","Unknown","N/A","N/A","['Uncertain Oil']"
"2018-10-22","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine']"
"2018-10-22","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-22","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Mannitol']"
"2018-10-22","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-22","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Heroin HCl']"
"2018-10-22","Insite","Vancouver","Unknown","False","N/A","['Microcrystalline Cellulose', 'Fluoxetine']"
"2018-10-22","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-22","Insite","Vancouver","Unknown","True","N/A","['Mannitol']"
"2018-10-22","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Heroin HCl', 'Inositol']"
"2018-10-22","Insite","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2018-10-19","Insite","Vancouver","MDMA","False","N/A","['MDMA']"
"2018-10-19","Overdose Prevention Society","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl HCl', 'Glucose']"
"2018-10-19","Insite","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2018-10-19","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl or Analog']"
"2018-10-19","Insite","Vancouver","Unknown","True","N/A","['Caffeine', 'Inositol']"
"2018-10-19","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Inositol', 'Mannitol']"
"2018-10-19","Overdose Prevention Society","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-19","Overdose Prevention Society","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-19","Insite","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-19","Overdose Prevention Society","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl HCl', 'Glucose']"
"2018-10-19","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-19","Overdose Prevention Society","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-19","Overdose Prevention Society","Vancouver","Unknown","False","N/A","['Caffeine', 'Microcrystalline Cellulose', 'Uncertain Match']"
"2018-10-19","Insite","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-19","St. Paul's OPS","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-19","Insite","Vancouver","Zopiclone","N/A","N/A","['Microcrystalline Cellulose', 'Zopiclone']"
"2018-10-19","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-19","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-19","Insite","Vancouver","Methamphetamine","N/A","N/A","['Methamphetamine HCl']"
"2018-10-19","Overdose Prevention Society","Vancouver","MDMA","False","N/A","['Caffeine', 'MDMA']"
"2018-10-19","St. Paul's OPS","Vancouver","Unknown","False","N/A","['Caffeine']"
"2018-10-19","Insite","Vancouver","Fentanyl","False","N/A","['Caffeine', 'AMB-FUBINACA']"
"2018-10-19","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-19","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Mannitol']"
"2018-10-19","Overdose Prevention Society","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-19","Insite","Vancouver","Heroin","True","N/A","['Caffeine']"
"2018-10-19","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2018-10-19","Insite","Vancouver","Fentanyl and Heroin","True","N/A","['Caffeine']"
"2018-10-19","Insite","Vancouver","MDMA","False","N/A","['Caffeine', 'MDMA']"
"2018-10-19","Overdose Prevention Society","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2018-10-19","Insite","Vancouver","Carfentanil","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-19","St. Paul's OPS","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-19","St. Paul's OPS","Vancouver","Unknown","False","N/A","['Caffeine']"
"2018-10-19","Insite","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl or Analog']"
"2018-10-19","Insite","Vancouver","Unknown","True","N/A","['Caffeine', 'Inositol']"
"2018-10-19","Overdose Prevention Society","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl', 'Dimethyl Sulfone']"
"2018-10-19","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine']"
"2018-10-19","Overdose Prevention Society","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-18","Molson OPS","Vancouver","Carfentanil","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-18","SafePoint","Surrey","Unknown","True","N/A","['Caffeine', 'Fentanyl HCl', 'Methamphetamine HCl', 'Dimethyl Sulfone']"
"2018-10-18","Molson OPS","Vancouver","Heroin","True","N/A","['Caffeine', 'Heroin HCl']"
"2018-10-18","Molson OPS","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-18","Molson OPS","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-18","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-18","Molson OPS","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl HCl', 'Sorbitol']"
"2018-10-18","SafePoint","Surrey","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl', 'Inositol']"
"2018-10-18","Molson OPS","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl', 'Mannitol']"
"2018-10-18","Molson OPS","Vancouver","Heroin","False","N/A","['Caffeine', 'Erythritol', 'Xylitol']"
"2018-10-18","Molson OPS","Vancouver","Fentanyl and Heroin","True","N/A","['Caffeine', 'Sorbitol']"
"2018-10-18","SafePoint","Surrey","Heroin","True","N/A","['Caffeine']"
"2018-10-18","Molson OPS","Vancouver","Heroin","False","N/A","['Caffeine', 'Heroin Base']"
"2018-10-17","Overdose Prevention Society","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-17","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl', 'Dimethyl Sulfone']"
"2018-10-17","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine']"
"2018-10-17","Insite","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2018-10-17","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Heroin HCl']"
"2018-10-17","Insite","Vancouver","Unknown","False","N/A","['No Library Match']"
"2018-10-17","Insite","Vancouver","Unknown","N/A","N/A","['Uncertain Carbohydrate']"
"2018-10-17","Insite","Vancouver","MDMA","False","N/A","['MDMA']"
"2018-10-17","Insite","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Glutamine']"
"2018-10-17","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Heroin HCl', 'Mannitol']"
"2018-10-17","Overdose Prevention Society","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-17","St. Paul's OPS","Vancouver","Crack Cocaine","False","N/A","['Cocaine Base', 'Phenacetin']"
"2018-10-17","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine']"
"2018-10-17","Overdose Prevention Society","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl', 'Mannitol']"
"2018-10-17","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-17","Insite","Vancouver","MDMA","N/A","N/A","['MDMA']"
"2018-10-17","Insite","Vancouver","Unknown","N/A","N/A","['No Library Match']"
"2018-10-17","St. Paul's OPS","Vancouver","Unknown","True","N/A","['Caffeine', 'Fentanyl HCl', 'Inositol']"
"2018-10-17","Insite","Vancouver","Amphetamine","False","N/A","['Amphetamine Sulfate', 'Sucrose']"
"2018-10-17","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Inositol']"
"2018-10-17","Overdose Prevention Society","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-17","Overdose Prevention Society","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-17","St. Paul's OPS","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-17","Insite","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2018-10-17","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-17","Insite","Vancouver","MDMA","N/A","N/A","['MDMA']"
"2018-10-17","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Inositol']"
"2018-10-17","Insite","Vancouver","MDMA","False","N/A","['Mannitol', 'MDMA']"
"2018-10-17","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Mannitol']"
"2018-10-17","Overdose Prevention Society","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-17","Overdose Prevention Society","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-17","St. Paul's OPS","Vancouver","Unknown","True","N/A","['Caffeine', 'Fentanyl HCl', 'Inositol']"
"2018-10-17","Insite","Vancouver","Ketamine","False","N/A","['Ketamine HCl']"
"2018-10-17","Insite","Vancouver","MDMA","N/A","N/A","['MDMA']"
"2018-10-17","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-17","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-17","Insite","Vancouver","Unknown","N/A","N/A","['No Library Match']"
"2018-10-17","St. Paul's OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Inositol']"
"2018-10-16","SafePoint","Surrey","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2018-10-16","Molson OPS","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-16","Molson OPS","Vancouver","Fentanyl","False","N/A","['Caffeine', 'Mannitol']"
"2018-10-16","Molson OPS","Vancouver","Fentanyl and Heroin","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-16","Molson OPS","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-16","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Inositol', 'Mannitol']"
"2018-10-16","Molson OPS","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl']"
"2018-10-16","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine']"
"2018-10-16","Molson OPS","Vancouver","Unknown","False","N/A","['No Library Match']"
"2018-10-16","Molson OPS","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-16","SafePoint","Surrey","Unknown","False","N/A","['Caffeine']"
"2018-10-16","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-16","Molson OPS","Vancouver","Fentanyl and Heroin","True","N/A","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2018-10-16","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Heroin HCl', 'Mannitol']"
"2018-10-16","Molson OPS","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-16","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Inositol']"
"2018-10-16","Molson OPS","Vancouver","Fentanyl","True","N/A","['Fentanyl HCl', 'Heroin HCl', 'Mannitol']"
"2018-10-16","Molson OPS","Vancouver","Fentanyl and Heroin","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl']"
"2018-10-16","SafePoint","Surrey","Heroin","False","N/A","['Caffeine', 'Heroin HCl']"
"2018-10-15","Insite","Vancouver","Fentanyl","N/A","N/A","['Fentanyl HCl', 'Inositol']"
"2018-10-15","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-15","Insite","Vancouver","Fentanyl","True","N/A","['Erythritol', 'Mannitol']"
"2018-10-15","Powell Street Getaway","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl']"
"2018-10-15","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-15","Insite","Vancouver","Crack Cocaine","False","N/A","['Cocaine Base', 'Phenacetin']"
"2018-10-15","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-15","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl']"
"2018-10-15","Insite","Vancouver","Unknown","N/A","N/A","['Uncertain Carbohydrate']"
"2018-10-15","Insite","Vancouver","Fentanyl and Heroin","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl', 'Inositol']"
"2018-10-15","Insite","Vancouver","MDMA","False","N/A","['Mannitol', 'MDMA']"
"2018-10-15","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Erythritol']"
"2018-10-15","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Erythritol']"
"2018-10-15","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-15","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Mannitol']"
"2018-10-15","Insite","Vancouver","MDMA","False","N/A","['Mannitol', 'MDMA']"
"2018-10-15","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine']"
"2018-10-15","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Heroin HCl']"
"2018-10-15","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-15","Insite","Vancouver","Crack Cocaine","False","N/A","['Cocaine Base', 'Phenacetin']"
"2018-10-15","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Mannitol']"
"2018-10-15","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-15","Insite","Vancouver","MDMA","False","N/A","['Mannitol', 'MDMA']"
"2018-10-15","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine']"
"2018-10-15","Powell Street Getaway","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl', 'Dimethyl Sulfone']"
"2018-10-15","Powell Street Getaway","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Mannitol']"
"2018-10-15","Insite","Vancouver","Unknown","True","N/A","['Uncertain Carbohydrate']"
"2018-10-15","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-12","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine']"
"2018-10-12","Insite","Vancouver","MDMA","False","N/A","['MDMA']"
"2018-10-12","Overdose Prevention Society","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Inositol']"
"2018-10-12","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-12","Insite","Vancouver","MDMA","N/A","N/A","['Mannitol', 'MDMA']"
"2018-10-12","Insite","Vancouver","Carfentanil","True","N/A","['Caffeine']"
"2018-10-12","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine']"
"2018-10-12","Insite","Vancouver","MDMA","N/A","N/A","['MDMA']"
"2018-10-12","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Inositol']"
"2018-10-12","Insite","Vancouver","MDMA","False","N/A","['Mannitol', 'MDMA']"
"2018-10-12","Insite","Vancouver","MDMA","N/A","N/A","['Mannitol', 'MDMA']"
"2018-10-12","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-12","Insite","Vancouver","MDMA","N/A","N/A","['Mannitol', 'MDMA']"
"2018-10-12","Insite","Vancouver","MDMA","False","N/A","['Mannitol', 'MDMA']"
"2018-10-12","Insite","Vancouver","MDMA","N/A","N/A","['Mannitol', 'MDMA']"
"2018-10-12","Insite","Vancouver","Unknown","False","N/A","['Caffeine', 'Dimethyl Sulfone']"
"2018-10-12","Insite","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2018-10-12","Insite","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2018-10-12","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine']"
"2018-10-12","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine']"
"2018-10-12","Insite","Vancouver","Unknown","False","N/A","['Caffeine', 'MDMA']"
"2018-10-12","Insite","Vancouver","MDMA","False","N/A","['MDMA']"
"2018-10-12","Insite","Vancouver","MDMA","False","N/A","['Mannitol', 'MDMA']"
"2018-10-12","Insite","Vancouver","Unknown","N/A","N/A","['Microcrystalline Cellulose']"
"2018-10-12","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl']"
"2018-10-12","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl or Analog']"
"2018-10-12","Insite","Vancouver","Heroin","True","N/A","['Caffeine', 'Erythritol']"
"2018-10-12","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Inositol', 'Mannitol']"
"2018-10-12","Overdose Prevention Society","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2018-10-12","Overdose Prevention Society","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-12","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Inositol']"
"2018-10-12","Insite","Vancouver","5-MeO-DMT","N/A","N/A","['5-MeO-DMT']"
"2018-10-12","Insite","Vancouver","Heroin","True","N/A","['Caffeine', 'Erythritol']"
"2018-10-12","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Inositol']"
"2018-10-12","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-12","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine']"
"2018-10-12","St. Paul's OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-12","Insite","Vancouver","Unknown","False","N/A","['MDMA']"
"2018-10-12","Insite","Vancouver","Cocaine and Ketamine","False","N/A","['Cocaine HCl', 'Ketamine HCl']"
"2018-10-12","Insite","Vancouver","MDMA","N/A","N/A","['MDMA']"
"2018-10-12","Insite","Vancouver","Unknown","False","N/A","['MDMA']"
"2018-10-12","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Mannitol']"
"2018-10-11","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-11","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-11","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Methamphetamine HCl']"
"2018-10-11","Molson OPS","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl', 'Dimethyl Sulfone']"
"2018-10-11","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-11","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-11","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-11","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-11","Molson OPS","Vancouver","Unknown","False","N/A","['Caffeine', 'Dimethyl Sulfone']"
"2018-10-11","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Methamphetamine HCl']"
"2018-10-11","Molson OPS","Vancouver","Unknown","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-11","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-10","Overdose Prevention Society","Vancouver","Crack Cocaine","False","N/A","['Cocaine Base', 'Phenacetin']"
"2018-10-10","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl', 'Mannitol']"
"2018-10-10","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine']"
"2018-10-10","Overdose Prevention Society","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-10","Insite","Vancouver","MDMA","False","N/A","['Mannitol', 'MDMA']"
"2018-10-10","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-10","Insite","Vancouver","MDMA","False","N/A","['MDMA']"
"2018-10-10","Insite","Vancouver","MDMA","False","N/A","['Mannitol', 'MDMA']"
"2018-10-10","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine']"
"2018-10-10","Insite","Vancouver","MDMA","False","N/A","['MDMA']"
"2018-10-10","Overdose Prevention Society","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Mannitol']"
"2018-10-10","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl', 'Inositol']"
"2018-10-10","Overdose Prevention Society","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-10","St. Paul's OPS","Vancouver","Unknown","True","N/A","['Caffeine', 'MDMA']"
"2018-10-10","Overdose Prevention Society","Vancouver","Unknown","False","N/A","['Caffeine', 'Mannitol']"
"2018-10-10","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-10","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Inositol', 'Methamphetamine HCl']"
"2018-10-10","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2018-10-10","Insite","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2018-10-10","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine']"
"2018-10-10","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl', 'Inositol']"
"2018-10-10","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-10","Overdose Prevention Society","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-10","St. Paul's OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-10","Insite","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2018-10-10","St. Paul's OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Mannitol']"
"2018-10-10","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-10","Insite","Vancouver","CBD","False","N/A","['Uncertain Oil']"
"2018-10-10","Overdose Prevention Society","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-10","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl']"
